Concepts count,Axioms count,Probability axioms count,SAT proportion,Time
60,2.15,10,0.04,0.013370771408081055
60,2.1666666666666665,10,0.08,0.01667928695678711
60,2.183333333333333,10,0.28,0.025596809387207032
60,2.2,10,0.12,0.013906774520874023
60,2.216666666666667,10,0.28,0.018996782302856445
60,2.2333333333333334,10,0.08,0.015557880401611329
60,2.25,10,0.2,0.01826338768005371
60,2.2666666666666666,10,0.32,0.022476005554199218
60,2.283333333333333,10,0.24,0.021354379653930663
60,2.3,10,0.2,0.02234476089477539
60,2.316666666666667,10,0.12,0.012116918563842774
60,2.3333333333333335,10,0.24,0.020718374252319337
60,2.35,10,0.08,0.01151021957397461
60,2.3666666666666667,10,0.08,0.01607571601867676
60,2.3833333333333333,10,0.08,0.01047710418701172
60,2.4,10,0.2,0.017937793731689453
60,2.4166666666666665,10,0.2,0.01909780502319336
60,2.433333333333333,10,0.04,0.012484607696533203
60,2.45,10,0.16,0.018998804092407225
60,2.466666666666667,10,0.12,0.015431137084960937
60,2.4833333333333334,10,0.24,0.021266069412231445
60,2.5,10,0.12,0.013387527465820313
60,2.5166666666666666,10,0.16,0.018896741867065428
60,2.533333333333333,10,0.12,0.013660297393798829
60,2.55,10,0.0,0.011512069702148438
60,2.566666666666667,10,0.12,0.014074153900146484
60,2.5833333333333335,10,0.04,0.018221416473388673
60,2.6,10,0.12,0.012906131744384765
60,2.6166666666666667,10,0.12,0.013217687606811523
60,2.6333333333333333,10,0.16,0.017247390747070313
60,2.65,10,0.16,0.01836369514465332
60,2.6666666666666665,10,0.08,0.012042007446289062
60,2.683333333333333,10,0.08,0.014347953796386719
60,2.7,10,0.08,0.012528238296508789
60,2.716666666666667,10,0.12,0.016171703338623045
60,2.7333333333333334,10,0.08,0.012077512741088868
60,2.75,10,0.12,0.01412485122680664
60,2.7666666666666666,10,0.04,0.009634475708007812
60,2.783333333333333,10,0.08,0.012515668869018554
60,2.8,10,0.24,0.019422063827514647
60,2.816666666666667,10,0.08,0.013214426040649414
60,2.8333333333333335,10,0.08,0.011434698104858398
60,2.85,10,0.0,0.007188358306884766
60,2.8666666666666667,10,0.08,0.012525262832641602
60,2.8833333333333333,10,0.12,0.013736562728881836
60,2.9,10,0.04,0.01110382080078125
60,2.9166666666666665,10,0.08,0.013330974578857423
60,2.933333333333333,10,0.16,0.019486980438232424
60,2.95,10,0.04,0.012093315124511719
60,2.966666666666667,10,0.04,0.0140325927734375
60,2.9833333333333334,10,0.04,0.015268611907958984
60,3.0,10,0.0,0.011777849197387695
60,3.0166666666666666,10,0.0,0.010047559738159179
60,3.033333333333333,10,0.04,0.014371051788330078
60,3.05,10,0.12,0.018272562026977537
60,3.066666666666667,10,0.04,0.009982137680053712
60,3.0833333333333335,10,0.08,0.011656351089477539
60,3.1,10,0.04,0.011420202255249024
60,3.1166666666666667,10,0.04,0.010978460311889648
60,3.1333333333333333,10,0.04,0.009627962112426757
60,3.15,10,0.08,0.011713628768920898
60,3.1666666666666665,10,0.08,0.01659968376159668
60,3.183333333333333,10,0.0,0.008233728408813477
60,3.2,10,0.0,0.01503331184387207
60,3.216666666666667,10,0.08,0.013461999893188477
60,3.2333333333333334,10,0.0,0.010063524246215821
60,3.25,10,0.0,0.011751556396484375
60,3.2666666666666666,10,0.08,0.01282965660095215
60,3.283333333333333,10,0.04,0.011167879104614259
60,3.3,10,0.0,0.01071971893310547
60,3.316666666666667,10,0.04,0.012441883087158203
