Concepts count,Axioms count,Probability axioms count,SAT proportion mean,Time mean,SAT proportion std,Time std
1000,0.87,10,0.98,0.062169415950775145,0.1399999999999999,0.024618322232187555
1000,0.88,10,0.99,0.05824554681777954,0.09949874371066199,0.021145266614088144
1000,0.89,10,0.99,0.062020838260650635,0.09949874371066195,0.020548362787012615
1000,0.9,10,0.99,0.06871739625930787,0.09949874371066199,0.026325490491775655
1000,0.91,10,0.97,0.06349292516708374,0.1705872210923201,0.021543285713205275
1000,0.92,10,0.97,0.06194334268569946,0.17058722109231972,0.02491181532327178
1000,0.93,10,0.98,0.060128884315490724,0.13999999999999987,0.022181905548310867
1000,0.94,10,0.97,0.06608020305633545,0.1705872210923198,0.023758972808413756
1000,0.95,10,0.98,0.06224546432495117,0.13999999999999987,0.02322101410154761
1000,0.96,10,0.96,0.06774438858032227,0.19595917942265412,0.02559782142552599
