Concepts count,Axioms count,Probability axioms count,SAT proportion,Time
60,0.016666666666666666,10,0.0,0.03105696678161621
60,0.03333333333333333,10,0.0,0.03129168748855591
60,0.05,10,0.0,0.03107046365737915
60,0.06666666666666667,10,0.0,0.031124484539031983
60,0.08333333333333333,10,0.0,0.0303165864944458
60,0.1,10,0.0,0.032101547718048094
60,0.11666666666666667,10,0.0,0.03271121740341187
60,0.13333333333333333,10,0.0,0.030374269485473632
60,0.15,10,0.0,0.030641615390777588
60,0.16666666666666666,10,0.0,0.03476469039916992
60,0.18333333333333332,10,0.0,0.031990845203399655
60,0.2,10,0.0,0.032784268856048585
60,0.21666666666666667,10,0.0,0.03303434610366821
60,0.23333333333333334,10,0.0,0.03365242719650269
60,0.25,10,0.0,0.03452223539352417
60,0.26666666666666666,10,0.0,0.03405570030212402
60,0.2833333333333333,10,0.0,0.03312207460403442
60,0.3,10,0.0,0.03536436080932617
60,0.31666666666666665,10,0.0,0.03387407064437866
60,0.3333333333333333,10,0.0,0.03357503890991211
60,0.35,10,0.0,0.03477410078048706
60,0.36666666666666664,10,0.0,0.03457006454467773
60,0.38333333333333336,10,0.0,0.03315035104751587
60,0.4,10,0.0,0.03537510395050049
60,0.4166666666666667,10,0.0,0.03518790483474731
60,0.43333333333333335,10,0.0,0.03445985317230225
60,0.45,10,0.0,0.033972463607788085
60,0.4666666666666667,10,0.0,0.03438969612121582
60,0.48333333333333334,10,0.0,0.03571251392364502
60,0.5,10,0.0,0.035343446731567384
60,0.5166666666666667,10,0.0,0.034748320579528806
60,0.5333333333333333,10,0.01,0.03410308599472046
60,0.55,10,0.0,0.03473182439804077
60,0.5666666666666667,10,0.0,0.036391942501068114
60,0.5833333333333334,10,0.0,0.03776290655136108
60,0.6,10,0.0,0.03583003282546997
60,0.6166666666666667,10,0.0,0.03463347911834717
60,0.6333333333333333,10,0.0,0.03627879858016968
60,0.65,10,0.0,0.03573038339614868
60,0.6666666666666666,10,0.0,0.03805870532989502
60,0.6833333333333333,10,0.0,0.0373260498046875
60,0.7,10,0.0,0.03620158910751343
60,0.7166666666666667,10,0.0,0.03664485216140747
60,0.7333333333333333,10,0.0,0.04542155265808105
60,0.75,10,0.0,0.04078256130218506
60,0.7666666666666667,10,0.01,0.0360407829284668
60,0.7833333333333333,10,0.0,0.036913530826568605
60,0.8,10,0.0,0.03632814884185791
60,0.8166666666666667,10,0.0,0.0380856442451477
60,0.8333333333333334,10,0.01,0.037175514698028565
60,0.85,10,0.0,0.03703775405883789
60,0.8666666666666667,10,0.0,0.037275748252868654
60,0.8833333333333333,10,0.0,0.03548463582992554
60,0.9,10,0.0,0.036308178901672365
60,0.9166666666666666,10,0.0,0.038410062789916995
60,0.9333333333333333,10,0.01,0.035191097259521485
60,0.95,10,0.0,0.03827821731567383
60,0.9666666666666667,10,0.0,0.0361853575706482
60,0.9833333333333333,10,0.0,0.03674878120422363
60,1.0,10,0.0,0.038350977897644044
60,1.0166666666666666,10,0.0,0.03533304452896118
60,1.0333333333333334,10,0.0,0.036233954429626465
60,1.05,10,0.0,0.03651872873306274
60,1.0666666666666667,10,0.0,0.03900084733963013
60,1.0833333333333333,10,0.0,0.03967151641845703
60,1.1,10,0.0,0.035409007072448734
60,1.1166666666666667,10,0.0,0.03815541982650757
60,1.1333333333333333,10,0.0,0.03672708034515381
60,1.15,10,0.0,0.03358469247817993
60,1.1666666666666667,10,0.0,0.03677564382553101
60,1.1833333333333333,10,0.0,0.03581075429916382
60,1.2,10,0.0,0.03351858139038086
60,1.2166666666666666,10,0.0,0.03418742895126343
60,1.2333333333333334,10,0.0,0.03549614429473877
60,1.25,10,0.0,0.03391447067260742
60,1.2666666666666666,10,0.0,0.03587392330169678
60,1.2833333333333334,10,0.0,0.03408375263214111
60,1.3,10,0.0,0.03499349355697632
60,1.3166666666666667,10,0.0,0.031191556453704833
60,1.3333333333333333,10,0.0,0.032332444190979005
60,1.35,10,0.0,0.03203807830810547
60,1.3666666666666667,10,0.0,0.030554182529449463
60,1.3833333333333333,10,0.0,0.031202335357666016
60,1.4,10,0.0,0.03173756837844849
60,1.4166666666666667,10,0.0,0.029956402778625487
60,1.4333333333333333,10,0.0,0.031748361587524414
60,1.45,10,0.0,0.03276737689971924
60,1.4666666666666666,10,0.0,0.03139295101165771
60,1.4833333333333334,10,0.0,0.03174492835998535
60,1.5,10,0.0,0.0310776686668396
60,1.5166666666666666,10,0.0,0.03209697008132935
60,1.5333333333333334,10,0.0,0.02898754358291626
60,1.55,10,0.0,0.026912004947662355
60,1.5666666666666667,10,0.0,0.0265846586227417
60,1.5833333333333333,10,0.0,0.026977999210357664
60,1.6,10,0.0,0.028149354457855224
60,1.6166666666666667,10,0.0,0.02523975133895874
60,1.6333333333333333,10,0.0,0.029427087306976317
60,1.65,10,0.0,0.025228211879730223
60,1.6666666666666667,10,0.0,0.02474550724029541
60,1.6833333333333333,10,0.0,0.022811775207519532
60,1.7,10,0.0,0.022566359043121337
60,1.7166666666666666,10,0.0,0.0227298641204834
60,1.7333333333333334,10,0.0,0.027633349895477295
60,1.75,10,0.0,0.02481840372085571
60,1.7666666666666666,10,0.0,0.026324992179870606
60,1.7833333333333334,10,0.0,0.024067511558532716
60,1.8,10,0.0,0.02157623052597046
60,1.8166666666666667,10,0.0,0.02313401460647583
60,1.8333333333333333,10,0.0,0.022745771408081053
60,1.85,10,0.0,0.021069357395172118
60,1.8666666666666667,10,0.0,0.02454651355743408
60,1.8833333333333333,10,0.0,0.022014350891113282
60,1.9,10,0.0,0.021845130920410155
60,1.9166666666666667,10,0.0,0.02130681037902832
60,1.9333333333333333,10,0.0,0.021027565002441406
60,1.95,10,0.0,0.020179080963134765
60,1.9666666666666666,10,0.0,0.019637050628662108
60,1.9833333333333334,10,0.0,0.01940203905105591
60,2.0,10,0.0,0.018033552169799804
60,2.0166666666666666,10,0.0,0.018261141777038574
60,2.033333333333333,10,0.0,0.01704817533493042
60,2.05,10,0.0,0.018098394870758056
60,2.066666666666667,10,0.0,0.015152697563171386
60,2.0833333333333335,10,0.0,0.015896110534667968
60,2.1,10,0.0,0.01644702434539795
60,2.1166666666666667,10,0.0,0.016204931735992432
60,2.1333333333333333,10,0.0,0.01704052209854126
60,2.15,10,0.0,0.016629269123077394
60,2.1666666666666665,10,0.0,0.016476175785064696
60,2.183333333333333,10,0.0,0.016859960556030274
60,2.2,10,0.0,0.01655236482620239
60,2.216666666666667,10,0.0,0.016067004203796385
60,2.2333333333333334,10,0.0,0.02009620428085327
60,2.25,10,0.0,0.01819624662399292
60,2.2666666666666666,10,0.0,0.01775129318237305
60,2.283333333333333,10,0.0,0.019078805446624755
60,2.3,10,0.0,0.014741568565368653
60,2.316666666666667,10,0.0,0.017332212924957277
60,2.3333333333333335,10,0.0,0.015150978565216064
60,2.35,10,0.0,0.017891645431518555
60,2.3666666666666667,10,0.0,0.017958014011383056
60,2.3833333333333333,10,0.0,0.016192195415496827
60,2.4,10,0.0,0.011268177032470704
60,2.4166666666666665,10,0.0,0.015895841121673585
60,2.433333333333333,10,0.0,0.01368039846420288
60,2.45,10,0.0,0.014966545104980468
60,2.466666666666667,10,0.0,0.013569421768188476
60,2.4833333333333334,10,0.0,0.016074483394622804
60,2.5,10,0.0,0.01195774793624878
60,2.5166666666666666,10,0.0,0.017346434593200684
60,2.533333333333333,10,0.0,0.013177213668823242
60,2.55,10,0.0,0.015623753070831298
60,2.566666666666667,10,0.0,0.017467536926269532
60,2.5833333333333335,10,0.0,0.013925259113311767
60,2.6,10,0.0,0.01309201717376709
60,2.6166666666666667,10,0.0,0.011947710514068604
60,2.6333333333333333,10,0.0,0.012153496742248535
60,2.65,10,0.0,0.014412517547607423
60,2.6666666666666665,10,0.0,0.014518401622772216
60,2.683333333333333,10,0.0,0.012981197834014892
60,2.7,10,0.0,0.013097119331359864
60,2.716666666666667,10,0.0,0.01557218074798584
60,2.7333333333333334,10,0.0,0.011228930950164796
60,2.75,10,0.0,0.01257363796234131
60,2.7666666666666666,10,0.0,0.010055482387542725
60,2.783333333333333,10,0.0,0.013250982761383057
60,2.8,10,0.0,0.013439745903015136
60,2.816666666666667,10,0.0,0.013159267902374268
60,2.8333333333333335,10,0.0,0.013891301155090331
60,2.85,10,0.0,0.010317866802215575
60,2.8666666666666667,10,0.0,0.01248600721359253
60,2.8833333333333333,10,0.0,0.015018324851989746
60,2.9,10,0.0,0.010336649417877198
60,2.9166666666666665,10,0.0,0.011730818748474122
60,2.933333333333333,10,0.0,0.012961976528167725
60,2.95,10,0.0,0.011879873275756837
60,2.966666666666667,10,0.0,0.010511403083801269
60,2.9833333333333334,10,0.0,0.014236369132995606
60,3.0,10,0.0,0.012782688140869141
60,3.0166666666666666,10,0.0,0.012451014518737792
60,3.033333333333333,10,0.0,0.01273228883743286
60,3.05,10,0.0,0.013723161220550537
60,3.066666666666667,10,0.0,0.01264441967010498
60,3.0833333333333335,10,0.0,0.011795048713684081
60,3.1,10,0.0,0.012965068817138672
60,3.1166666666666667,10,0.0,0.01166318655014038
60,3.1333333333333333,10,0.0,0.009935638904571532
60,3.15,10,0.0,0.0106807541847229
60,3.1666666666666665,10,0.0,0.01139019250869751
60,3.183333333333333,10,0.0,0.011963863372802735
60,3.2,10,0.0,0.014022731781005859
60,3.216666666666667,10,0.0,0.009914529323577882
60,3.2333333333333334,10,0.0,0.012557985782623292
60,3.25,10,0.0,0.00821558952331543
60,3.2666666666666666,10,0.0,0.013409843444824219
60,3.283333333333333,10,0.0,0.013322687149047852
60,3.3,10,0.0,0.009112513065338135
60,3.316666666666667,10,0.0,0.011001596450805664
