moving_param,concepts_count,axioms_count,prob_axioms_count,time_mean,time_std,iters_mean,iters_time_mean
prob_axioms_count,10,10,142,0.3996842694282532,0.3438048024813392,7.27,0.03369335794935684
prob_axioms_count,10,10,144,0.4725979971885681,0.3738470294175011,8.34,0.037815427094648864
prob_axioms_count,10,10,146,0.5100960826873779,0.4208828396282249,8.69,0.03977173141968832
prob_axioms_count,10,10,148,0.4912165451049805,0.4487153607517026,8.14,0.03685816399462455
prob_axioms_count,10,10,150,0.44859599590301513,0.4433367839936255,7.18,0.03733229079207093
prob_axioms_count,10,10,152,0.47440251111984255,0.4505380590148022,7.41,0.036323375276369856
prob_axioms_count,10,10,154,0.5202788305282593,0.4192776663707751,8.05,0.04549293710014347
prob_axioms_count,10,10,156,0.5941708183288574,0.50253732554895,8.85,0.04681287459618974
prob_axioms_count,10,10,158,0.5691087698936462,0.4651504710407277,8.29,0.045333294708434675
prob_axioms_count,10,10,160,0.5778845834732056,0.4978493865998858,8.15,0.04582431411245687
prob_axioms_count,10,10,162,0.5739377689361572,0.5355493872627045,7.89,0.04299794243894157
prob_axioms_count,10,10,164,0.7909073686599731,0.5263621038091951,10.61,0.05522815912596722
prob_axioms_count,10,10,166,0.6257448053359985,0.5435819248780003,8.12,0.0482004123123006
prob_axioms_count,10,10,168,0.7637889075279236,0.6499146150120328,9.6,0.050048033361435554
prob_axioms_count,10,10,170,0.6900980305671692,0.643784568997984,8.5,0.0456542221495548
prob_axioms_count,10,10,172,0.6526727819442749,0.5976985054727892,7.85,0.05310400597044022
prob_axioms_count,10,10,174,0.7789854526519775,0.6704319173289734,9.11,0.056351338370069864
prob_axioms_count,10,10,176,0.7681005811691284,0.6610825227330107,8.82,0.05711338122052433
prob_axioms_count,10,10,178,0.8742733383178711,0.7579615981655606,9.72,0.05719455052306256
prob_axioms_count,10,10,180,0.8458945107460022,0.7502478878916627,9.17,0.06342026789747215
prob_axioms_count,10,10,182,0.9071899151802063,0.7312220469729694,9.62,0.06668853709725732
prob_axioms_count,10,10,184,1.034943904876709,0.7375505704657689,10.7,0.073466727688941
prob_axioms_count,10,10,186,1.0383688020706177,0.7313221294347917,10.55,0.07324759790677866
prob_axioms_count,10,10,188,1.0934385657310486,0.8416942964063103,10.67,0.07295980086735128
prob_axioms_count,10,10,190,0.8947169589996338,0.8252662088792091,8.57,0.06516269505333248
prob_axioms_count,10,10,192,1.062052743434906,0.857958374671971,9.96,0.07264035649553575
prob_axioms_count,10,10,194,1.1868975234031678,0.9220115478665635,10.8,0.07755615812812434
prob_axioms_count,10,10,196,1.0250558471679687,0.8985226337595638,9.12,0.07222326118819476
prob_axioms_count,10,10,198,1.3080435109138489,0.9671058022243129,11.31,0.08787114804136477
